#,Date,Author Name,Tweet ID,Text,Likes,Retweet Count,Views Count,Bookmark Count,Authors Followers Count,Mention Count,Tweet URL,Source,Medias,User Mentions,URLs,Hashtags,Unnamed: 17,Prediction,predicted_category,prediction_probabilities,top_1_category,top_1_probability,top_2_category,top_2_probability,top_3_category,top_3_probability
168,27.01.2025,GT Medya,1883856683816083566,🔗 Kaynak: https://t.co/HY39bz3jy4,0,0,295,0,3620,0,https://twitter.com/gtmedyahaber/status/1883856683816083566,Twitter for iPhone,,,https://www.tamgaturk.com/silivri-cezaevi-nin-yanindaki-arsayi-zafer-partililere-kiralayan-arsa-sahibi-ifadeye-cagrildi/78754/,,,Sağlık,Sağlık,"{'Sağlık': np.float32(0.68176025), 'Afet': np.float32(0.27421322), 'Kültür & Sanat': np.float32(0.011232691), 'Bilim': np.float32(0.007062048), 'Teknoloji': np.float32(0.005724229), 'Gündem': np.float32(0.0054773134), 'Spor': np.float32(0.00436483), 'Ekonomi': np.float32(0.0035667738), 'Siyaset': np.float32(0.002622177), 'Eğitim': np.float32(0.0024315133), 'Savaş': np.float32(0.0015448957)}",Sağlık,0.68176025,Afet,0.27421322,Kültür & Sanat,0.011232691
169,27.01.2025,GT Medya,1883854629114347814,"Bolu Kartalkaya'daki otel yangınında ilk itiraf muhasebeciden geldi.

🗣️İtfaiyenin denetim raporunun olumsuz olduğunu öğrendim ve durumu yöneticim Ahmet Demir’e bildirdim. 

🗣️Bunun üzerine Ahmet Demir, Belediye Başkan Yardımcısı ile görüştü ve kendisine iptal dilekçesi verin demiş.",11,2,1149,1,3620,0,https://twitter.com/gtmedyahaber/status/1883854629114347814,Twitter for iPhone,https://pbs.twimg.com/media/GiTLzLFWwAAKvbJ.jpg,,,,,Afet,Afet,"{'Afet': np.float32(0.97139055), 'Siyaset': np.float32(0.008724225), 'Ekonomi': np.float32(0.0033224975), 'Savaş': np.float32(0.0032708107), 'Teknoloji': np.float32(0.002490407), 'Gündem': np.float32(0.0024439264), 'Eğitim': np.float32(0.0021142121), 'Spor': np.float32(0.0018151979), 'Sağlık': np.float32(0.001630251), 'Kültür & Sanat': np.float32(0.0016009887), 'Bilim': np.float32(0.001196806)}",Afet,0.97139055,Siyaset,0.008724225,Ekonomi,0.0033224975
170,27.01.2025,GT Medya,1883854632717615397,🗣️Aynı zamanda bu konuları Otel'in Genel Müdürü Emir Aras ile de görüştüm. O da bana bu eksiklikleri gidermek çok masraflı denetimi iptal edebiliyorsak iptal ettirelim dedi.,1,0,397,0,3620,0,https://twitter.com/gtmedyahaber/status/1883854632717615397,Twitter for iPhone,,,,,,Siyaset,Siyaset,"{'Siyaset': np.float32(0.9023291), 'Savaş': np.float32(0.020406468), 'Afet': np.float32(0.019142507), 'Ekonomi': np.float32(0.016697116), 'Teknoloji': np.float32(0.010318777), 'Spor': np.float32(0.009127891), 'Kültür & Sanat': np.float32(0.0059177764), 'Sağlık': np.float32(0.0054363506), 'Eğitim': np.float32(0.004893502), 'Bilim': np.float32(0.0033489305), 'Gündem': np.float32(0.0023816477)}",Siyaset,0.9023291,Savaş,0.020406468,Afet,0.019142507
171,27.01.2025,GT Medya,1883854635628445948,🔗 Kaynak: https://t.co/BA9AyDE80R,0,0,351,0,3620,0,https://twitter.com/gtmedyahaber/status/1883854635628445948,Twitter for iPhone,,,https://www.sozcu.com.tr/bolu-kartalkaya-daki-otel-yangininda-ilk-itiraf-geldi-p131339,,,Sağlık,Sağlık,"{'Sağlık': np.float32(0.6288705), 'Afet': np.float32(0.29985514), 'Gündem': np.float32(0.01882137), 'Kültür & Sanat': np.float32(0.016668716), 'Bilim': np.float32(0.010488453), 'Teknoloji': np.float32(0.006079408), 'Eğitim': np.float32(0.005185389), 'Spor': np.float32(0.0047947564), 'Ekonomi': np.float32(0.004264132), 'Siyaset': np.float32(0.0033281522), 'Savaş': np.float32(0.0016440053)}",Sağlık,0.6288705,Afet,0.29985514,Gündem,0.01882137
172,27.01.2025,GT Medya,1883830777521254776,🚨#SonDakika: Bursa’da 4 büyüklüğünde deprem meydana geldi. https://t.co/nm2vq2yw5d,3,0,780,0,3620,0,https://twitter.com/gtmedyahaber/status/1883830777521254776,Twitter for iPhone,https://pbs.twimg.com/media/GiS2GyhXIAAIcvv.jpg,,,,SonDakika,Afet,Afet,"{'Afet': np.float32(0.9762601), 'Sağlık': np.float32(0.0084245885), 'Gündem': np.float32(0.005158649), 'Kültür & Sanat': np.float32(0.002106763), 'Eğitim': np.float32(0.0017713604), 'Bilim': np.float32(0.0014783152), 'Teknoloji': np.float32(0.0012540885), 'Ekonomi': np.float32(0.0011751516), 'Savaş': np.float32(0.0010175837), 'Siyaset': np.float32(0.00068183447), 'Spor': np.float32(0.0006714039)}",Afet,0.9762601,Sağlık,0.0084245885,Gündem,0.005158649
173,27.01.2025,GT Medya,1883830782592155668,🔗 Kaynak:,0,0,563,0,3620,0,https://twitter.com/gtmedyahaber/status/1883830782592155668,Twitter for iPhone,,,,,,Sağlık,Sağlık,"{'Sağlık': np.float32(0.21605127), 'Bilim': np.float32(0.18596262), 'Gündem': np.float32(0.17118141), 'Teknoloji': np.float32(0.15261349), 'Kültür & Sanat': np.float32(0.07888053), 'Spor': np.float32(0.06015025), 'Ekonomi': np.float32(0.046193082), 'Eğitim': np.float32(0.031436395), 'Siyaset': np.float32(0.02601406), 'Afet': np.float32(0.017542772), 'Savaş': np.float32(0.01397405)}",Sağlık,0.21605127,Bilim,0.18596262,Gündem,0.17118141
174,27.01.2025,GT Medya,1883823936041050365,🔗 Kaynak: https://t.co/IQW4yqWqbX,0,0,286,0,3620,0,https://twitter.com/gtmedyahaber/status/1883823936041050365,Twitter for iPhone,,,https://m.haberturk.com/elektrik-faturalarinda-yeni-donem-subat-ayinda-basliyor-3759823-ekonomi,,,Afet,Afet,"{'Afet': np.float32(0.59329706), 'Sağlık': np.float32(0.3096832), 'Gündem': np.float32(0.019548574), 'Kültür & Sanat': np.float32(0.019068725), 'Teknoloji': np.float32(0.01796415), 'Bilim': np.float32(0.01388588), 'Ekonomi': np.float32(0.008457377), 'Siyaset': np.float32(0.0059058224), 'Spor': np.float32(0.005130219), 'Eğitim': np.float32(0.0049999678), 'Savaş': np.float32(0.00205903)}",Afet,0.59329706,Sağlık,0.3096832,Gündem,0.019548574
175,27.01.2025,GT Medya,1883811052837904450,"🚨#SonDakika: Kartalkaya’da 78 kişinin yaşamını yitirdiği otel yangınına ilişkin soruşturmada, denetim firmasındaki yetkili Ali A. İstanbul’da gözaltına alındı. https://t.co/nPtkgPVWPo",7,1,776,0,3620,0,https://twitter.com/gtmedyahaber/status/1883811052837904450,Twitter Web App,https://pbs.twimg.com/media/GiSkJJfWMAAJlJj.jpg,,,,SonDakika,Gündem,Gündem,"{'Gündem': np.float32(0.50764567), 'Afet': np.float32(0.23761751), 'Siyaset': np.float32(0.16974826), 'Savaş': np.float32(0.03481587), 'Teknoloji': np.float32(0.012827858), 'Eğitim': np.float32(0.012272723), 'Ekonomi': np.float32(0.009838988), 'Kültür & Sanat': np.float32(0.0044553983), 'Spor': np.float32(0.0044553047), 'Bilim': np.float32(0.0038617763), 'Sağlık': np.float32(0.002460595)}",Gündem,0.50764567,Afet,0.23761751,Siyaset,0.16974826
176,27.01.2025,GT Medya,1883811127827796313,"🔗 Kaynak:

https://t.co/CHDolvWgtD",0,0,332,0,3620,0,https://twitter.com/gtmedyahaber/status/1883811127827796313,Twitter Web App,,,https://www.birgun.net/haber/kartalkaya-daki-otel-yangininda-denetim-firmasi-yetkilisi-gozaltina-alindi-594305,,,Sağlık,Sağlık,"{'Sağlık': np.float32(0.6154589), 'Afet': np.float32(0.31940532), 'Kültür & Sanat': np.float32(0.0181259), 'Gündem': np.float32(0.014363827), 'Bilim': np.float32(0.008919673), 'Teknoloji': np.float32(0.006987574), 'Ekonomi': np.float32(0.004693444), 'Eğitim': np.float32(0.003911233), 'Spor': np.float32(0.0037621204), 'Siyaset': np.float32(0.002654516), 'Savaş': np.float32(0.0017174699)}",Sağlık,0.6154589,Afet,0.31940532,Kültür & Sanat,0.0181259
177,27.01.2025,GT Medya,1883803740697927768,"MİT koordinesinde yapılan operasyonda, ulusal siber güvenliğin sağlanması ve stratejik verilerin korunması amacıyla 5 kişi tutuklandı.

📌Tutuklananlar arasında, avukatlar için geliştirilen özel yazılımın yöneticileri ve geliştiricileri de bulunuyor. https://t.co/j0gMJWaAYv",6,0,448,0,3620,0,https://twitter.com/gtmedyahaber/status/1883803740697927768,Twitter Web App,https://pbs.twimg.com/media/GiSdeZJXMAAtNKI.png,,,,,Savaş,Savaş,"{'Savaş': np.float32(0.9769141), 'Teknoloji': np.float32(0.005953449), 'Spor': np.float32(0.003993744), 'Gündem': np.float32(0.002701349), 'Siyaset': np.float32(0.0024637897), 'Ekonomi': np.float32(0.0024220096), 'Eğitim': np.float32(0.0016802581), 'Kültür & Sanat': np.float32(0.0011944035), 'Afet': np.float32(0.0009977735), 'Sağlık': np.float32(0.0008550927), 'Bilim': np.float32(0.00082400365)}",Savaş,0.9769141,Teknoloji,0.005953449,Spor,0.003993744
178,27.01.2025,GT Medya,1883803807379042412,"🔗 Kaynak:

https://t.co/6wWUXrgKLT",0,0,285,0,3620,0,https://twitter.com/gtmedyahaber/status/1883803807379042412,Twitter Web App,,,https://www.dha.com.tr/gundem/mitten-siber-casusluk-operasyonu-5-kisi-tutuklandi-2572594,,,Afet,Afet,"{'Afet': np.float32(0.778465), 'Sağlık': np.float32(0.15943493), 'Kültür & Sanat': np.float32(0.015237811), 'Gündem': np.float32(0.01084916), 'Teknoloji': np.float32(0.009743264), 'Bilim': np.float32(0.008374069), 'Spor': np.float32(0.005252131), 'Ekonomi': np.float32(0.004131627), 'Eğitim': np.float32(0.0035575063), 'Siyaset': np.float32(0.0035051892), 'Savaş': np.float32(0.0014493399)}",Afet,0.778465,Sağlık,0.15943493,Kültür & Sanat,0.015237811
179,27.01.2025,GT Medya,1883800809273708625,"Irak meclisi, Kişisel Statü Yasası'nda yapılan değişikliği onayladı. 

📌Düzenleme, İslami mahkemelere daha geniş yetkiler tanırken, evlilik yaşının din adamlarının yorumlarına göre esnetilmesine olanak sağlıyor ve çocuk evliliklerinin önünü açıyor. https://t.co/hhFEBcyBYk",4,0,358,0,3620,0,https://twitter.com/gtmedyahaber/status/1883800809273708625,Twitter Web App,https://pbs.twimg.com/media/GiSaz0SXQAAoPWO.jpg,,,,,Siyaset,Siyaset,"{'Siyaset': np.float32(0.96064633), 'Sağlık': np.float32(0.009720743), 'Afet': np.float32(0.007932758), 'Ekonomi': np.float32(0.0046565393), 'Spor': np.float32(0.004252549), 'Teknoloji': np.float32(0.0036411425), 'Kültür & Sanat': np.float32(0.0028116384), 'Gündem': np.float32(0.0017511202), 'Savaş': np.float32(0.0016716168), 'Bilim': np.float32(0.0015998279), 'Eğitim': np.float32(0.0013158638)}",Siyaset,0.96064633,Sağlık,0.009720743,Afet,0.007932758
180,27.01.2025,GT Medya,1883800863065694309,"🔗 Kaynak:

https://t.co/mssxTqpsd5",0,0,278,0,3620,0,https://twitter.com/gtmedyahaber/status/1883800863065694309,Twitter Web App,,,https://www.gazeteduvar.com.tr/irakta-tartismali-yasa-degisikligi-meclisten-gecti-cocuk-yasta-evliliklerin-onu-acildi-haber-1751470,,,Sağlık,Sağlık,"{'Sağlık': np.float32(0.6586715), 'Teknoloji': np.float32(0.08709144), 'Afet': np.float32(0.086352065), 'Gündem': np.float32(0.08395986), 'Bilim': np.float32(0.027203316), 'Kültür & Sanat': np.float32(0.015063831), 'Ekonomi': np.float32(0.01206712), 'Spor': np.float32(0.011813136), 'Siyaset': np.float32(0.007567837), 'Savaş': np.float32(0.0051128664), 'Eğitim': np.float32(0.0050970223)}",Sağlık,0.6586715,Teknoloji,0.08709144,Afet,0.086352065
181,27.01.2025,GT Medya,1883800360487432491,🚨#SonDakika: Ekrem İmamoğlu hakkında bugün yaptığı basın toplantısı nedeniyle soruşturma başlatıldı. https://t.co/HxRMSJHyDt,13,2,1489,1,3620,0,https://twitter.com/gtmedyahaber/status/1883800360487432491,Twitter Web App,https://pbs.twimg.com/media/GiSaaZmXgAAF1v9.jpg,,,,SonDakika,Gündem,Gündem,"{'Gündem': np.float32(0.7966734), 'Siyaset': np.float32(0.18031944), 'Savaş': np.float32(0.005252223), 'Teknoloji': np.float32(0.005181964), 'Bilim': np.float32(0.00241975), 'Ekonomi': np.float32(0.002025262), 'Sağlık': np.float32(0.0018748125), 'Eğitim': np.float32(0.0018468645), 'Spor': np.float32(0.0018102966), 'Kültür & Sanat': np.float32(0.0016802762), 'Afet': np.float32(0.00091562094)}",Gündem,0.7966734,Siyaset,0.18031944,Savaş,0.005252223
182,27.01.2025,GT Medya,1883800605443162183,"🔗 Kaynak:

https://t.co/3ojYL92ZDE",0,0,477,0,3620,0,https://twitter.com/gtmedyahaber/status/1883800605443162183,Twitter Web App,,,https://x.com/ankahabera/status/1883795456041316590?t=5QZ1SzjJvoLZY57f63AHtQ&s=19,,,Sağlık,Sağlık,"{'Sağlık': np.float32(0.48153216), 'Afet': np.float32(0.19248521), 'Gündem': np.float32(0.12194997), 'Kültür & Sanat': np.float32(0.052308753), 'Bilim': np.float32(0.050499097), 'Teknoloji': np.float32(0.040608194), 'Spor': np.float32(0.018588554), 'Ekonomi': np.float32(0.014554274), 'Eğitim': np.float32(0.013940848), 'Siyaset': np.float32(0.010460181), 'Savaş': np.float32(0.0030727137)}",Sağlık,0.48153216,Afet,0.19248521,Gündem,0.12194997
183,27.01.2025,GT Medya,1883789659412832492,"Ekrem İmamoğlu:

🗣️Sayın Cumhurbaşkanı, Anayasa Mahkemesi'ni tanımıyorum ve uygulamıyorum diyen kişi. 

🗣️Eğer yargıya dönük bir uyarıda bulunuyorsa, Cumhurbaşkanı Erdoğan, AKP Genel Başkanı Erdoğan'ı uyarmış olabilir. https://t.co/uueSwDOiGD",7,0,432,0,3620,0,https://twitter.com/gtmedyahaber/status/1883789659412832492,Twitter Web App,https://pbs.twimg.com/media/GiSQqTrWkAAhF34.jpg,,,,,Siyaset,Siyaset,"{'Siyaset': np.float32(0.9949003), 'Gündem': np.float32(0.0014082012), 'Ekonomi': np.float32(0.0006872063), 'Savaş': np.float32(0.0005958157), 'Teknoloji': np.float32(0.0004792095), 'Afet': np.float32(0.00046073046), 'Spor': np.float32(0.0004156708), 'Kültür & Sanat': np.float32(0.00039255773), 'Bilim': np.float32(0.00025912974), 'Eğitim': np.float32(0.00020329398), 'Sağlık': np.float32(0.00019784726)}",Siyaset,0.9949003,Gündem,0.0014082012,Ekonomi,0.0006872063
186,27.01.2025,GT Medya,1883788482952527972,"Ekrem İmamoğlu:

🗣️Milletin verdiği yetkiyi yargı kumpaslarıyla hiç edemezsiniz, haramdır. 

🗣️Böyle yaparsanız millet size ""hakkım haram olsun"" der. https://t.co/JHXgLwtAC0",2,0,350,0,3620,0,https://twitter.com/gtmedyahaber/status/1883788482952527972,Twitter Web App,https://pbs.twimg.com/media/GiSPmrZWgAAQfcT.jpg,,,,,Siyaset,Siyaset,"{'Siyaset': np.float32(0.99195755), 'Gündem': np.float32(0.002878298), 'Savaş': np.float32(0.00096789404), 'Ekonomi': np.float32(0.0008186483), 'Teknoloji': np.float32(0.0007125687), 'Spor': np.float32(0.00068168144), 'Afet': np.float32(0.00061796466), 'Kültür & Sanat': np.float32(0.00047119617), 'Bilim': np.float32(0.00032161956), 'Sağlık': np.float32(0.00031475254), 'Eğitim': np.float32(0.00025765487)}",Siyaset,0.99195755,Gündem,0.002878298,Savaş,0.00096789404
188,27.01.2025,GT Medya,1883788246670573578,"Ekrem İmamoğlu:

🗣️Sayın cumhurbaşkanı, turbun büyüğü senin heybenden çıktı. Aslında işin çok kolay, sırtında bu kadar heybe taşımana gerek yok.

🗣️Bu kadar yük taşıyacağına kendini milletin sandıktaki vicdanına emanet ettiğinde rahatlayacaksın. https://t.co/L0O1zgzsgG",5,0,610,0,3620,0,https://twitter.com/gtmedyahaber/status/1883788246670573578,Twitter Web App,https://pbs.twimg.com/media/GiSPYBxXsAErc6X.jpg,,,,,Siyaset,Siyaset,"{'Siyaset': np.float32(0.82120126), 'Sağlık': np.float32(0.06398262), 'Afet': np.float32(0.042117234), 'Savaş': np.float32(0.019681731), 'Spor': np.float32(0.015144217), 'Ekonomi': np.float32(0.010719675), 'Gündem': np.float32(0.01013314), 'Teknoloji': np.float32(0.006426697), 'Eğitim': np.float32(0.0038537998), 'Kültür & Sanat': np.float32(0.0037305173), 'Bilim': np.float32(0.0030091736)}",Siyaset,0.82120126,Sağlık,0.06398262,Afet,0.042117234
190,27.01.2025,GT Medya,1883787401354682519,"Ekrem İmamoğlu:

🗣️Adliyede, koridorlarda duyulan bir ses herkesin kulaklarında çınlıyor. ""Bakan bize karışamaz.""

🗣️""Bakan bize karışamaz."" diyenlerin olduğu yerde siz sadece tweet attınız. https://t.co/MdXgcD4Aiv",5,0,466,0,3620,0,https://twitter.com/gtmedyahaber/status/1883787401354682519,Twitter Web App,https://pbs.twimg.com/media/GiSOoRnWgAAP16B.jpg,,,,,Gündem,Gündem,"{'Gündem': np.float32(0.89538926), 'Sağlık': np.float32(0.039868172), 'Afet': np.float32(0.025482956), 'Siyaset': np.float32(0.014246924), 'Teknoloji': np.float32(0.006347783), 'Eğitim': np.float32(0.0054887175), 'Bilim': np.float32(0.0035197472), 'Savaş': np.float32(0.0033290326), 'Ekonomi': np.float32(0.0030798737), 'Spor': np.float32(0.0018804164), 'Kültür & Sanat': np.float32(0.0013671132)}",Gündem,0.89538926,Sağlık,0.039868172,Afet,0.025482956
191,27.01.2025,GT Medya,1883788018219463046,"🔗 Kaynak:

https://t.co/U5FgF7nnxZ",0,0,275,0,3620,0,https://twitter.com/gtmedyahaber/status/1883788018219463046,Twitter Web App,,,https://www.youtube.com/watch?v=nvU9cZlgfvQ&ab_channel=Ekrem%C4%B0mamo%C4%9Flu,,,Sağlık,Sağlık,"{'Sağlık': np.float32(0.6100069), 'Afet': np.float32(0.34278247), 'Kültür & Sanat': np.float32(0.011105005), 'Gündem': np.float32(0.00898199), 'Bilim': np.float32(0.008562321), 'Teknoloji': np.float32(0.0047417763), 'Spor': np.float32(0.0043565594), 'Ekonomi': np.float32(0.0032336272), 'Eğitim': np.float32(0.0031523723), 'Siyaset': np.float32(0.0016234227), 'Savaş': np.float32(0.0014534922)}",Sağlık,0.6100069,Afet,0.34278247,Kültür & Sanat,0.011105005
192,27.01.2025,GT Medya,1883786606248964439,"Ekrem İmamoğlu:

🗣️Sayın Adalet Bakanı, umarım bu yargı mensuplarının işlemlerini inceleme sorumluluğu sizin boyunuzu aşan bir sorumluluk değildir. Daha önce defalarca duyurduğumuz birçok hukuksuzluğa rağmen tek bir hamleniz olmadı. https://t.co/GAXim1DKBa",3,0,294,0,3620,0,https://twitter.com/gtmedyahaber/status/1883786606248964439,Twitter Web App,https://pbs.twimg.com/media/GiSN5qdWAAA8RFY.jpg,,,,,Siyaset,Siyaset,"{'Siyaset': np.float32(0.99047536), 'Gündem': np.float32(0.0039361524), 'Ekonomi': np.float32(0.0009456072), 'Teknoloji': np.float32(0.00086806115), 'Savaş': np.float32(0.0008219978), 'Spor': np.float32(0.000733967), 'Afet': np.float32(0.0006775319), 'Sağlık': np.float32(0.00045706236), 'Kültür & Sanat': np.float32(0.0004477245), 'Bilim': np.float32(0.00038148023), 'Eğitim': np.float32(0.0002552145)}",Siyaset,0.99047536,Gündem,0.0039361524,Ekonomi,0.0009456072
194,27.01.2025,GT Medya,1883784854422389035,"Ekrem İmamoğlu:

🗣️Facia esnasında AK Parti Ankara kongresinin devam edip 6 saat boyunca, yani kongre bitene kadar Türkiye'de yangın faciası hakkında eksik bilgi verilmesi çok büyük bir skandaldır. https://t.co/yC9oOZUWKZ",5,0,410,0,3620,0,https://twitter.com/gtmedyahaber/status/1883784854422389035,Twitter Web App,https://pbs.twimg.com/media/GiSMVdqW8AAcgss.jpg,,,,,Siyaset,Siyaset,"{'Siyaset': np.float32(0.94009566), 'Afet': np.float32(0.04164505), 'Gündem': np.float32(0.0046941703), 'Ekonomi': np.float32(0.0029953874), 'Savaş': np.float32(0.0027598434), 'Teknoloji': np.float32(0.0018554528), 'Eğitim': np.float32(0.0017839232), 'Kültür & Sanat': np.float32(0.0013006532), 'Spor': np.float32(0.0011922728), 'Bilim': np.float32(0.0009811994), 'Sağlık': np.float32(0.00069641386)}",Siyaset,0.94009566,Afet,0.04164505,Gündem,0.0046941703
196,27.01.2025,GT Medya,1883784684783779972,"Grand Kartal Otel’in sahibinin, kendi arsasının 13 katı büyüklüğündeki alanı telle çevirdiği ortaya çıktı.

📌Çevredeki orman ve köylülerin tarla ile meralarıyla birlikte 200.000 m²’lik alan, mesire alanı ilan edilerek halka kapatıldı. https://t.co/SyrOi4U4gl",11,2,654,0,3620,0,https://twitter.com/gtmedyahaber/status/1883784684783779972,Twitter Web App,https://pbs.twimg.com/media/GiSML1MXcAA2-3g.png,,,,,Afet,Afet,"{'Afet': np.float32(0.97810876), 'Sağlık': np.float32(0.009027093), 'Eğitim': np.float32(0.0022609567), 'Kültür & Sanat': np.float32(0.002027389), 'Siyaset': np.float32(0.001857756), 'Savaş': np.float32(0.0014424215), 'Teknoloji': np.float32(0.001177927), 'Spor': np.float32(0.0011312079), 'Ekonomi': np.float32(0.0011040192), 'Gündem': np.float32(0.001038965), 'Bilim': np.float32(0.00082328764)}",Afet,0.97810876,Sağlık,0.009027093,Eğitim,0.0022609567
197,27.01.2025,GT Medya,1883784736646316541,"🔗 Kaynak:

https://t.co/90GyZZ2W8M",0,0,250,0,3620,0,https://twitter.com/gtmedyahaber/status/1883784736646316541,Twitter Web App,,,https://www.sozcu.com.tr/ormana-cokmus-p131154,,,Sağlık,Sağlık,"{'Sağlık': np.float32(0.72070986), 'Afet': np.float32(0.22641873), 'Kültür & Sanat': np.float32(0.013374574), 'Gündem': np.float32(0.009109253), 'Bilim': np.float32(0.007306045), 'Teknoloji': np.float32(0.006666322), 'Spor': np.float32(0.005577681), 'Ekonomi': np.float32(0.003528659), 'Siyaset': np.float32(0.0028601892), 'Eğitim': np.float32(0.002394558), 'Savaş': np.float32(0.002054095)}",Sağlık,0.72070986,Afet,0.22641873,Kültür & Sanat,0.013374574
198,27.01.2025,GT Medya,1883784299721412697,"Menzil cemaati liderinin ölümünün ardından oğulları Saki, Fettah ve Mübarek Elhüseyni arasında miras tartışmaları başladı.
📌Cemaat içinde gruplar ayrıştı: Serhendi, Gucdevan ve Semerkand grupları. Rakip gruplar, kendi kontrolündeki dergahlara diğer grupları almıyor.

(1/3) https://t.co/8gC8kUeG4X",1,0,430,1,3620,0,https://twitter.com/gtmedyahaber/status/1883784299721412697,Twitter Web App,https://pbs.twimg.com/media/GiSL1aiWUAA08G4.png,,,,,Siyaset,Siyaset,"{'Siyaset': np.float32(0.97387505), 'Savaş': np.float32(0.0095822755), 'Spor': np.float32(0.0038459727), 'Ekonomi': np.float32(0.003442911), 'Afet': np.float32(0.0032148282), 'Teknoloji': np.float32(0.0014965368), 'Sağlık': np.float32(0.0013754003), 'Kültür & Sanat': np.float32(0.0010095354), 'Eğitim': np.float32(0.000842479), 'Gündem': np.float32(0.0008277968), 'Bilim': np.float32(0.00048730447)}",Siyaset,0.97387505,Savaş,0.0095822755,Spor,0.0038459727
199,27.01.2025,GT Medya,1883784394508485082,"📌Adana’da Emin Elhüseyni, geçmişe dönük kira talepleriyle müritler arasında gerilim yarattı.
📌İddialar karşısında kardeşler birbirlerini organize kumpaslarla suçluyor.

(3/3)",1,0,268,0,3620,0,https://twitter.com/gtmedyahaber/status/1883784394508485082,Twitter Web App,,,,,,Afet,Afet,"{'Afet': np.float32(0.6763966), 'Sağlık': np.float32(0.19725344), 'Eğitim': np.float32(0.04294611), 'Gündem': np.float32(0.018255956), 'Teknoloji': np.float32(0.017697), 'Spor': np.float32(0.010170953), 'Kültür & Sanat': np.float32(0.010063839), 'Bilim': np.float32(0.009405571), 'Ekonomi': np.float32(0.008382979), 'Siyaset': np.float32(0.005147366), 'Savaş': np.float32(0.0042801346)}",Afet,0.6763966,Sağlık,0.19725344,Eğitim,0.04294611
200,27.01.2025,GT Medya,1883784467355259006,"🔗 Kaynak:

https://t.co/xPN5tjgGyf",0,0,259,0,3620,0,https://twitter.com/gtmedyahaber/status/1883784467355259006,Twitter Web App,,,https://www.cumhuriyet.com.tr/turkiye/kardesler-arasindaki-miras-kavgasinda-paranin-cemaat-uyelerini-nasil-2293218,,,Sağlık,Sağlık,"{'Sağlık': np.float32(0.5472219), 'Afet': np.float32(0.30864352), 'Gündem': np.float32(0.060495652), 'Bilim': np.float32(0.02013326), 'Kültür & Sanat': np.float32(0.01800956), 'Teknoloji': np.float32(0.017357068), 'Ekonomi': np.float32(0.006930035), 'Eğitim': np.float32(0.0062071965), 'Siyaset': np.float32(0.006204779), 'Spor': np.float32(0.0055939513), 'Savaş': np.float32(0.0032030134)}",Sağlık,0.5472219,Afet,0.30864352,Gündem,0.060495652
201,27.01.2025,GT Medya,1883783852541513766,"Ekrem İmamoğlu:

🗣️Selahattin Demirtaş 7 yılı aşkın bir süredir cezaevinde tutuluyor. Sayın Ümit Özdağ da tutuklandı. Bunlar ancak darbe döneminde yaşanan durumlardı. Buradan hem Selahattin Demirtaş ve hem de Ümit Özdağ'a sevgilerimi ve saygılarımı gönderiyorum. https://t.co/CIwt1BtEog",2,0,355,0,3620,0,https://twitter.com/gtmedyahaber/status/1883783852541513766,Twitter Web App,https://pbs.twimg.com/media/GiSLZgzWoAAtig6.jpg,,,,,Siyaset,Siyaset,"{'Siyaset': np.float32(0.9900092), 'Savaş': np.float32(0.003183967), 'Gündem': np.float32(0.0026685507), 'Ekonomi': np.float32(0.0007821857), 'Afet': np.float32(0.0007267558), 'Kültür & Sanat': np.float32(0.00059308676), 'Teknoloji': np.float32(0.0005350078), 'Spor': np.float32(0.0004739674), 'Sağlık': np.float32(0.0004196776), 'Eğitim': np.float32(0.00033055677), 'Bilim': np.float32(0.00027715781)}",Siyaset,0.9900092,Savaş,0.003183967,Gündem,0.0026685507
203,27.01.2025,GT Medya,1883783405273542659,"Ekrem İmamoğlu:

🗣️Olmayan rapor savcı iddianamesine girdi. Olmayan rapor savcılık iddianamesine nasıl girdi? Heybedeki turpun adı Satılmış Büyükcanayakın. İstanbul'da 8 bin 806 bilirkişi var. Bize hep Satılmış beyin düşmesi tesadüf olabilir mi? https://t.co/IdJVvgRMx2",8,1,582,0,3620,0,https://twitter.com/gtmedyahaber/status/1883783405273542659,Twitter Web App,https://pbs.twimg.com/media/GiSLAXpW4AArtip.jpg,,,,,Siyaset,Siyaset,"{'Siyaset': np.float32(0.7350006), 'Savaş': np.float32(0.069221355), 'Afet': np.float32(0.054818086), 'Gündem': np.float32(0.04384145), 'Spor': np.float32(0.026270375), 'Teknoloji': np.float32(0.023209594), 'Sağlık': np.float32(0.01979711), 'Ekonomi': np.float32(0.011022296), 'Eğitim': np.float32(0.0070847697), 'Bilim': np.float32(0.0061351885), 'Kültür & Sanat': np.float32(0.0035991597)}",Siyaset,0.7350006,Savaş,0.069221355,Afet,0.054818086
